a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.506617505150339,1547701252,1,46943,41,8162,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.9241233081083933,1549800312,3,47214,49,8142,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.9978680046454786,1549801712,4,47235,49,8171,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.510799956276492,1558188896,3,47454,49,8186,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.5962722107825758,1558189443,3,47488,49,8141,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.843549171814065,1547701909,2,47172,49,8171,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,1.6736215198288233,1551896398,2,47118,49,8142,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.184315382846486,1553993265,2,47311,49,8149,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.572099599845601,1558189236,3,47477,49,8147,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.3110933266822897,1556091832,3,47372,49,8142,,0,0,0,0,0
,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,2.2048167576467788,1553995027,3,47315,49,8118,,0,0,0,0,0
