a1_m,a1_peak,a1_pwr,a1_fp_idx,a1_acc,a1_xo,a2_m,a2_peak,a2_pwr,a2_fp_idx,a2_acc,a2_xo,a3_m,a3_peak,a3_pwr,a3_fp_idx,a3_acc,a3_xo,a4_m,a4_peak,a4_pwr,a4_fp_idx,a4_acc,a4_xo,a5_m,a5_peak,a5_pwr,a5_fp_idx,a5_acc,a5_xo
2.028055893157896,1551904015,10,47249,49,8093,2.5434302180357906,1558194234,7,47471,49,8062,1.6412922395321101,1551897311,3,47078,49,8116,2.509468929520178,1547707277,5,46938,49,8107,2.8744081102100365,1547702334,1,47094,49,8139
2.028055893157896,1551904015,10,47249,49,8093,2.5434302180357906,1558194234,7,47471,49,8062,1.6412922395321101,1551897311,3,47078,49,8116,2.509468929520178,1547707277,5,46938,49,8107,2.8744081102100365,1547702334,1,47094,49,8139
2.4032946090576597,1558194768,10,47410,49,8111,1.727675383813014,1547709099,8,47125,49,8068,2.2565265213165615,1553994544,2,47334,49,8099,2.537312764731666,1547706705,5,46953,49,8160,3.211908227734946,1551898099,2,47241,49,8108
2.2944658017981086,1556097034,8,47365,49,8136,2.110156132926112,1551902258,7,47287,49,8078,2.148207028512999,1551897352,3,47292,49,8135,2.1562614511889593,1558192695,5,47300,49,8064,3.20895268825287,1551897573,1,47230,49,8110
2.2944658017981086,1556097034,8,47365,49,8136,2.110156132926112,1551902258,7,47287,49,8078,2.148207028512999,1551897352,3,47292,49,8135,2.1562614511889593,1558192695,5,47300,49,8064,3.20895268825287,1551897573,1,47230,49,8110
2.732431740731406,1560292712,10,47551,49,8078,2.7584351774207665,1562387955,6,47563,49,8099,1.5187967786397116,1549800143,3,47023,49,8178,2.343729326733383,1560289364,5,47374,49,8130,2.6080981512373764,1560285969,1,47497,49,8152
2.732431740731406,1560292712,10,47551,49,8078,2.7584351774207665,1562387955,6,47563,49,8099,1.5187967786397116,1549800143,3,47023,49,8178,2.343729326733383,1560289364,5,47374,49,8130,2.6080981512373764,1560285969,1,47497,49,8152
1.8025446033404755,1547709886,10,47158,49,8158,1.9804189082888346,1549805661,7,47231,49,8134,2.006128796283894,1549800317,2,47229,49,8133,2.3118014841107346,1545608323,4,46863,49,8062,2.4368507594513993,1556091676,2,47416,49,8102
1.8025446033404755,1547709886,10,47158,49,8158,1.9804189082888346,1549805661,7,47231,49,8134,2.006128796283894,1549800317,2,47229,49,8133,2.3118014841107346,1545608323,4,46863,49,8062,2.4368507594513993,1556091676,2,47416,49,8102
2.1828840346332066,1554001466,11,47317,49,8097,0,1549805839,7,47195,49,8055,1.8881209352522903,1549799661,2,47178,49,8161,2.1776810999454637,1558191696,4,47306,49,8116,2.235919149813285,1553994512,1,47338,49,8123
2.1828840346332066,1554001466,11,47317,49,8097,1.897599291306736,1549805839,7,47195,49,8055,1.8881209352522903,1549799661,2,47178,49,8161,2.1776810999454637,1558191696,4,47306,49,8116,2.235919149813285,1553994512,1,47338,49,8123
1.5767280990946244,1562389201,10,47572,49,8154,1.7724515747184524,1547709647,9,47146,49,8138,2.4300194902288426,1566577312,3,47408,49,8134,2.3452572699341196,1545609185,4,46871,49,8167,0,1558189177,2,47433,49,8166
1.5767280990946244,1562389201,10,47572,49,8154,1.7724515747184524,1547709647,9,47146,49,8138,2.4300194902288426,1566577312,3,47408,49,8134,2.3452572699341196,1545609185,4,46871,49,8167,2.4555136574586034,1558189177,2,47433,49,8166
1.5690789007479629,1562389704,10,47567,49,8177,2.6332874589566466,1560291092,7,47514,49,8108,1.8850593978552694,1556091939,3,47183,49,8108,1.5849874388045133,1551902321,6,47061,49,8069,2.2518291056659487,1556090458,1,47350,49,8105
1.5690789007479629,1562389704,10,47567,49,8177,0,1560291092,7,47514,49,8108,1.8850593978552694,1556091939,3,47183,49,8108,1.5849874388045133,1551902321,6,47061,49,8069,2.2518291056659487,1556090458,1,47350,49,8105
2.295281838550663,1556098396,10,47367,49,8049,0,1553999942,7,47317,49,8129,2.6927581827693174,1560286022,3,47520,49,8108,2.429504489601621,1545609285,5,46909,49,8128,2.7512991224668086,1545605390,1,47046,49,8094
2.295281838550663,1556098396,10,47367,49,8049,2.17278109352948,1553999942,7,47317,49,8129,2.6927581827693174,1560286022,3,47520,49,8108,2.429504489601621,1545609285,5,46909,49,8128,2.7512991224668086,1545605390,1,47046,49,8094
1.7660310208204737,1547709036,9,47140,49,27,1.6472016346166969,1562388593,7,47606,49,8122,1.919433431581599,1556092811,4,47190,49,8157,1.5675452850431204,1551900530,4,47056,49,8126,2.1176064684657736,1551896800,1,47283,49,8179
2.2839614003473225,1554000647,9,47358,49,8117,0,1551903038,7,47266,49,8139,2.3091564312317234,1553994685,3,47353,49,8151,1.8293661198311135,1553997782,6,47169,49,8081,2.5607715530266515,1560284480,1,47482,41,8121
2.2839614003473225,1554000647,9,47358,49,8117,2.0555893112151895,1551903038,7,47266,49,8139,2.3091564312317234,1553994685,3,47353,49,8151,1.8293661198311135,1553997782,6,47169,49,8081,2.5607715530266515,1560284480,1,47482,41,8121
2.604122081142077,1560292835,11,47499,49,8110,2.4120609001719364,1556097348,7,47419,49,8041,2.4704087838377164,1564480729,3,47428,49,8145,2.0904745489504077,1558193737,6,47273,49,8164,3.010876276211664,1549798236,0,47157,41,8089
2.719581477294755,1560292387,10,47543,49,8166,0,1558194690,8,47481,49,8087,2.475916587369614,1564480805,3,47430,49,8149,2.1356578407548223,1558192911,5,47295,49,8117,2.1738053697236936,1553993435,1,47308,49,8142
2.719581477294755,1560292387,10,47543,49,8166,2.5575054885232333,1558194690,8,47481,49,8087,0,1558189119,3,47244,49,8144,2.1356578407548223,1558192911,5,47295,49,8117,2.1738053697236936,1553993435,1,47308,49,8142
2.0845615119669256,1551903440,9,47273,49,8166,1.7669437744202159,1547709113,8,47144,49,8083,1.882101951602813,1556091656,3,47180,49,8187,1.5169583348463054,1549803897,4,47025,49,8116,3.0825799472882704,1549800390,2,47182,49,8132
2.0845615119669256,1551903440,9,47273,49,8166,1.7669437744202159,1547709113,8,47144,49,8083,1.882101951602813,1556091656,3,47180,49,8187,1.5169583348463054,1549803897,4,47025,49,8116,3.0825799472882704,1549800390,2,47182,49,8132
2.2369415424421706,1554001097,10,47337,49,8136,2.768941472865228,1562387887,6,47568,49,8043,2.1582021156693063,1558189102,3,47297,49,8171,1.7074825620666865,1551900395,4,47117,49,8131,2.4402152620128392,1556091074,1,47424,49,8110
2.2369415424421706,1554001097,10,47337,49,8136,2.768941472865228,1562387887,6,47568,49,8043,2.1582021156693063,1558189102,3,47297,49,8171,1.7074825620666865,1551900395,4,47117,49,8131,2.4402152620128392,1556091074,1,47424,49,8110
2.1123031290984553,1551903978,10,47287,49,8114,1.6833081170386366,1545611363,8,47108,49,8098,1.946258637984518,1549800102,3,47199,49,8175,1.9732846126717263,1556096072,6,47215,49,8139,3.0885970667281297,1549799260,1,47187,49,8135
1.6427198416715059,1562389388,10,47595,49,8160,2.4192007858038167,1556097371,7,47421,49,8115,2.5894371636603726,1564480556,3,47479,49,8109,1.7276790651687186,1553998910,5,47119,49,8182,2.5829050119167034,1558187053,1,47489,41,8100
1.7199294442903363,1547709460,10,47118,49,8065,2.2556007079040725,1554000092,7,47353,49,8069,2.5480273443184402,1564480900,3,47461,49,8131,1.8556819936225621,1553997370,4,47176,49,8105,2.6026925905322797,1560285361,2,47495,49,8107
2.2594820705905896,1553998289,5,47348,49,8183,2.7711851057392596,1562388577,8,47570,49,8078,1.5397052232405661,1549801062,3,47035,49,8162,2.4799949051971817,1545609216,4,46919,49,8149,2.406250159333831,1556089693,1,47413,41,8130
2.2594820705905896,1553998289,5,47348,49,8183,2.7711851057392596,1562388577,8,47570,49,8078,1.5397052232405661,1549801062,3,47035,49,8162,2.4799949051971817,1545609216,4,46919,49,8149,2.406250159333831,1556089693,1,47413,41,8130
2.42236838549187,1556098331,10,47415,49,8154,2.678777476766304,1560290899,6,47532,49,8140,2.46765582841277,1556091640,3,47425,49,8180,2.44796480043405,1545609467,5,46921,49,8089,3.14214335785043,1551895120,0,47214,41,8138
2.42236838549187,1556098331,10,47415,49,8154,2.678777476766304,1560290899,6,47532,49,8140,2.46765582841277,1556091640,3,47425,49,8180,2.44796480043405,1545609467,5,46921,49,8089,3.14214335785043,1551895120,0,47214,41,8138
1.867006144135928,1549806767,10,47180,49,8137,1.9854173761482052,1551902973,8,47234,49,8168,2.3426103247648973,1562383162,3,47371,49,8131,1.79795325174518,1553998627,5,47150,49,8060,2.3854439618128933,1556091235,1,47401,49,8139
1.867006144135928,1549806767,10,47180,49,8137,1.9854173761482052,1551902973,8,47234,49,8168,2.3426103247648973,1562383162,3,47371,49,8131,1.79795325174518,1553998627,5,47150,49,8060,2.130661233431985,1553993239,1,47291,49,8181
2.4777512455906052,1558195783,10,47440,49,8152,1.8068237421939584,1547707582,6,47161,49,8041,2.465819260837772,1556091928,3,47427,49,8153,1.9985762394969584,1556095527,6,47239,49,8173,3.1225602707944984,1549798320,0,47206,41,8084
2.4777512455906052,1558195783,10,47440,49,8152,1.8068237421939584,1547707582,6,47161,49,8041,2.465819260837772,1556091928,3,47427,49,8153,1.9985762394969584,1556095527,6,47239,49,8173,3.1225602707944984,1549798320,0,47206,41,8084
2.009288845222748,1551903286,8,47241,49,8132,1.9727696939604031,1549806054,8,47230,49,8100,1.4602538732749524,1560285332,2,47502,49,8179,1.4107821344794877,1547707870,6,46979,49,8132,2.988947308659247,1549799399,1,47148,49,8067
0,1554000096,8,47359,49,8136,1.729409687103752,1547708760,7,47128,49,8102,2.1644255910087553,1551897491,2,47294,49,8169,1.5464342576267365,1549804306,5,47041,49,8110,2.1862485739845465,1553992878,1,47314,49,8
2.2836546796919293,1554000096,8,47359,49,8136,0,1558194048,7,47488,49,8107,2.1644255910087553,1551897491,2,47294,49,8169,1.5464342576267365,1549804306,5,47041,49,8110,2.1862485739845465,1553992878,1,47314,49,8
2.100268882316879,1551900449,4,47277,49,8078,2.1299436872711675,1551902378,7,47297,49,8097,2.32272051108424,1553994291,2,47366,49,8125,2.2750834299977853,1560290359,6,47361,49,8163,3.1608062585174155,1551896114,1,47231,49,8158
2.4902966921519645,1558194813,9,47445,49,8110,1.7914230939827505,1547708538,7,47152,49,8097,2.2643802038881886,1553994540,2,47338,49,8140,1.4336274946616427,1549805166,6,46995,49,5,3.280552228286405,1551895627,0,47265,41,8102
2.4902966921519645,1558194813,9,47445,49,8110,1.7914230939827505,1547708538,7,47152,49,8097,2.2643802038881886,1553994540,2,47338,49,8140,1.4336274946616427,1549805166,6,46995,49,5,3.280552228286405,1551895627,0,47265,41,8102
1.6740323338054388,1545612293,10,47096,49,8146,2.564645372623086,1558194102,7,47484,49,8096,2.4575566010884105,1562383062,3,47430,49,23,2.3069071320178494,1545608828,4,46857,49,8125,2.5372124175558097,1558188568,1,47465,49,8139
1.6740323338054388,1545612293,10,47096,49,8146,2.564645372623086,1558194102,7,47484,49,8096,2.4575566010884105,1562383062,3,47430,49,23,2.3069071320178494,1545608828,4,46857,49,8125,0,1558188568,1,47465,49,8139
2.0728321105662326,1551903444,9,47266,49,8116,2.6734741639688764,1560291686,7,47529,49,8076,2.6332951049007014,1566577876,3,47499,49,8163,2.0144880799756537,1558191302,4,47244,49,8074,3.065952407502329,1549800509,2,47185,49,8101
2.0728321105662326,1551903444,9,47266,49,8116,2.6734741639688764,1560291686,7,47529,49,8076,2.6332951049007014,1566577876,3,47499,49,8163,2.0144880799756537,1558191302,4,47244,49,8074,3.065952407502329,1549800509,2,47185,49,8101
1.5799922684175467,1562388436,8,47570,49,8170,1.9814394125942763,1549805707,7,47234,49,8105,1.7060604715473946,1551897717,3,47102,49,8128,2.0146925584375084,1556094019,4,47242,49,8133,2.68489873535659,1545606036,2,47025,49,8151
1.815703471862086,1547709431,9,47155,49,8107,1.6395524240898944,1545611554,7,47090,49,8089,1.7171764668512466,1553994912,3,47113,49,8170,2.36575863612424,1545609909,5,46880,49,8139,2.83952286280904,1545604257,1,47093,41,8139
1.815703471862086,1547709431,9,47155,49,8107,1.6395524240898944,1545611554,7,47090,49,8089,1.7171764668512466,1553994912,3,47113,49,8170,2.36575863612424,1545609909,5,46880,49,8139,2.83952286280904,1545604257,1,47093,41,8139
2.2336773797675344,1553999975,8,47337,49,8182,1.6709671458532975,1545610246,6,47102,49,8115,1.731762929888034,1553994616,3,47114,49,8144,1.7716392317393486,1553998777,5,47137,49,1,3.2049728257208296,1549798463,1,47238,41,8083
1.735739044001453,1547709783,10,47123,49,8119,0,1551902717,7,47266,49,8104,1.6257911731902985,1545605902,3,47065,49,8124,1.3995620475486144,1547707390,5,46977,49,8130,2.588821795866565,1558188158,1,47487,49,8170
1.735739044001453,1547709783,10,47123,49,8119,2.0556915486987037,1551902717,7,47266,49,8104,1.6257911731902985,1545605902,3,47065,49,8124,1.3995620475486144,1547707390,5,46977,49,8130,2.588821795866565,1558188158,1,47487,49,8170
2.201651086558012,1554000010,8,47323,49,8182,2.04957218778058,1551903365,8,47262,49,8126,2.6356409860761194,1566577502,3,47500,49,8148,1.726760792385281,1553998600,5,47119,49,8053,2.727635821335065,1545605167,1,47038,49,8101
2.201651086558012,1554000010,8,47323,49,8182,2.04957218778058,1551903365,8,47262,49,8126,2.6356409860761194,1566577502,3,47500,49,8148,1.726760792385281,1553998600,5,47119,49,8053,2.727635821335065,1545605167,1,47038,49,8101
2.4825452510523465,1558195636,10,47441,49,8118,1.6444486576089024,1545611834,7,47090,49,8038,2.3558695681894752,1562383241,3,47379,49,8096,1.7319618836069668,1551900942,5,47124,49,8144,2.454087965370313,1558188935,2,47424,49,8154
2.4825452510523465,1558195636,10,47441,49,8118,1.6444486576089024,1545611834,7,47090,49,8038,2.3558695681894752,1562383241,3,47379,49,8096,1.7319618836069668,1551900942,5,47124,49,8144,2.454087965370313,1558188935,2,47424,49,8154
1.5777486302317871,1562389633,9,47568,49,8130,2.4351126374307754,1556097604,8,47426,49,8093,15.01894162177239,1551897493,3,,49,8084,1.573766885515959,1549803198,4,4705,49,8087,16.45197614710355,1551897898,2,47243,49,8162
1.5777486302317871,1562389633,9,47568,49,8130,2.4351126374307754,1556097604,8,47426,49,8093,1.6376228132896244,1551897493,3,47069,49,8084,1.573766885515959,1549803198,4,47059,49,8087,3.212622023673104,1551897898,2,47243,49,8162
1.6266053779879959,1562389539,9,47585,49,8123,2.7666978369729285,1562388607,7,47567,49,8086,2.0049037988531433,1549800039,3,47236,49,8090,2.0067347661957045,1558193326,6,47246,49,8122,2.294261335473891,1553993133,1,47359,49,8088
1.6266053779879959,1562389539,9,47585,49,8123,2.7666978369729285,1562388607,7,47567,49,8086,2.0049037988531433,1549800039,3,47236,49,8090,2.0067347661957045,1558193326,6,47246,49,8122,2.294261335473891,1553993133,1,47359,49,8088
1.8781239842653743,1549806725,10,47183,49,8128,2.3215920840463937,1556096521,6,47380,49,8109,0,1564480410,2,47490,49,8097,1.6756625932938771,1551901190,5,47092,49,8143,2.7060135913135044,1545605285,1,47026,49,8110
1.8781239842653743,1549806725,10,47183,49,8128,2.3215920840463937,1556096521,6,47380,49,8109,2.618506023420046,1564480410,2,47490,49,8097,1.6756625932938771,1551901190,5,47092,49,8143,2.7060135913135044,1545605285,1,47026,49,8110
1.5535760213863894,1560291832,9,47557,49,8129,1.6358811714725057,1545611225,7,47087,49,8135,2.4635756222906555,1562383708,3,47425,49,8167,2.007961637304164,1556096188,5,47234,49,8127,2.2785539685133887,1553993894,1,47353,49,8170
1.5535760213863894,1560291832,9,47557,49,8129,1.6358811714725057,1545611225,7,47087,49,8135,2.4635756222906555,1562383708,3,47425,49,8167,2.007961637304164,1556096188,5,47234,49,8127,2.2785539685133887,1553993894,1,47353,49,8170
1.8660878673958483,1549805706,9,47181,49,8183,2.4818257558789774,1558193796,6,47449,49,8112,1.8770030938191429,1547703274,3,47176,49,8111,1.5080841280628754,1549804505,5,47023,49,8130,2.894807235081573,1545606010,2,47103,49,8139
1.8660878673958483,1549805706,9,47181,49,8183,2.4818257558789774,1558193796,6,47449,49,8112,1.8770030938191429,1547703274,3,47176,49,8111,1.5080841280628754,1549804505,5,47023,49,8130,2.894807235081573,1545606010,2,47103,49,8139
1.9053562796746921,1549805751,8,47196,49,8163,1.8202874556754602,1547707206,6,47167,49,8108,2.288143852747118,1560285690,2,47353,49,24,1.991642709710117,1556094903,4,47226,49,8083,2.9065366395224035,1545605808,1,47108,49,8113
1.9053562796746921,1549805751,8,47196,49,8163,1.8202874556754602,1547707206,6,47167,49,8108,2.288143852747118,1560285690,2,47353,49,24,1.991642709710117,1556094903,4,47226,49,8083,2.9065366395224035,1545605808,1,47108,49,8113
2.580358456951546,1558194981,9,47482,49,8068,2.764963501028765,1562387356,6,47569,49,8102,1.764809740195588,1547702861,3,47124,49,8116,1.5573457210862236,1551901631,5,47052,49,8108,2.9789522261681096,1547701103,1,47142,41,8118
2.580358456951546,1558194981,9,47482,49,8068,2.764963501028765,1562387356,6,47569,49,8102,1.764809740195588,1547702861,3,47124,49,8116,1.5573457210862236,1551901631,5,47052,49,8108,2.9789522261681096,1547701103,1,47142,41,8118
2.00714744145269,1549806180,9,47238,49,8102,2.3871744945159605,1556097006,7,47409,49,8109,2.683069835362364,1566577642,3,47513,49,8182,1.5724415334802566,1549802744,4,47056,49,8117,2.590249389749727,1560285430,1,47489,49,8076
2.6388009930940743,1560291600,8,47509,49,8062,0,1558193728,7,47490,49,8141,2.425939281398263,1562383600,2,47410,49,8138,1.6419001429030973,1551900300,4,47087,49,8120,2.2937501258203885,1556092291,2,47364,49,8093
2.6388009930940743,1560291600,8,47509,49,8062,2.5771908141408586,1558193728,7,47490,49,8141,2.425939281398263,1562383600,2,47410,49,8138,1.6419001429030973,1551900300,4,47087,49,8120,2.2937501258203885,1556092291,2,47364,49,8093
1.844261136437786,1549806048,9,47171,49,8095,1.755316603587056,1547709099,8,47140,49,8149,1.9897076264680857,1556091617,3,47223,49,8178,1.4128212965410478,1547705995,4,46981,49,8101,2.888381153871477,1545606277,2,47102,49,8131
1.844261136437786,1549806048,9,47171,49,8095,1.755316603587056,1547709099,8,47140,49,8149,1.9897076264680857,1556091617,3,47223,49,8178,1.4128212965410478,1547705995,4,46981,49,8101,2.888381153871477,1545606277,2,47102,49,8131
1.9888897216412669,1549805532,8,47231,49,8087,2.3793208115907647,1556097950,8,47406,49,8142,2.5936196156573215,1564479887,3,47478,49,8139,1.9456415035993535,1556095439,5,47213,49,8163,2.863901826848301,1547702343,1,47094,49,8033
2.477751249516428,1558194879,9,47438,49,8146,1.7225765139984,1547708213,7,47125,49,8101,1.9839972094203164,1549800443,3,47215,49,19,1.339385190235003,1547707777,6,46949,49,8050,3.0012863809109778,1547701946,1,47163,49,8114
2.477751249516428,1558194879,9,47438,49,8146,1.7225765139984,1547708213,7,47125,49,8101,1.9839972094203164,1549800443,3,47215,49,19,1.339385190235003,1547707777,6,46949,49,8050,3.0012863809109778,1547701946,1,47163,49,8114
