timestamp,elapsed_time,x,y,z,velocity,is_static,anchor_count,a1_measured,a1_filtered,a1_corrected,a2_measured,a2_filtered,a2_corrected,a3_measured,a3_filtered,a3_corrected,a4_measured,a4_filtered,a4_corrected,a5_measured,a5_filtered,a5_corrected
2025-11-08 13:37:12.843,70.347,2.858395,1.770521,1.210308,0.000000,0,4,3.758183,3.944144,3.674047,,,,0.542437,1.006121,1.074283,2.375952,2.486629,2.458221,1.780280,1.537077,1.456199
2025-11-08 13:37:13.100,70.603,2.858395,1.770521,1.210308,0.049363,0,5,3.908681,3.848288,3.723411,3.485828,3.034834,3.181454,0.495433,1.017413,1.032125,2.375952,2.474292,2.458221,2.376871,1.748743,2.024496
2025-11-08 13:37:13.362,70.866,2.858395,1.770521,1.210308,0.011068,0,4,3.927852,3.860000,3.875256,,,,0.495433,1.023802,1.032125,2.405725,2.472119,2.469289,2.376871,1.868491,2.024496
2025-11-08 13:37:13.624,71.128,2.858395,1.770521,1.210308,0.587431,0,5,4.422582,4.121722,4.462688,3.426078,3.262731,3.559628,0.885954,1.370314,1.821741,2.422448,2.310616,2.100213,1.631412,1.647758,1.360192
2025-11-08 13:37:14.102,71.606,2.858395,1.770521,1.210308,0.310424,0,5,4.837270,4.404594,4.773112,3.280677,3.359814,3.486293,1.378032,1.655167,2.026267,3.324833,2.623705,3.031590,2.365452,1.820367,2.045239
2025-11-08 13:37:14.343,71.846,2.858395,1.770521,1.210308,0.000000,0,4,4.837270,4.564626,4.773112,3.280677,3.414739,3.486293,1.173901,1.803069,1.995752,,,,2.365452,1.918020,2.045239
2025-11-08 13:37:14.877,72.381,2.858395,1.770521,1.210308,0.604758,0,4,4.048577,4.328047,4.019837,2.928085,3.184806,2.885255,0.967732,1.832703,1.871311,,,,1.733173,1.710644,1.440481
2025-11-08 13:37:15.146,72.650,2.858395,1.770521,1.210308,0.246379,0,5,4.380471,4.352275,4.383839,3.026278,3.098140,2.985233,0.680396,1.559919,1.204543,2.873130,2.755251,2.926625,1.955149,1.700316,1.686860
2025-11-08 13:37:15.352,72.856,2.858395,1.770521,1.210308,0.000000,0,4,4.380471,4.365982,4.383839,3.026278,3.049109,2.985233,,,,2.873130,2.829672,2.926625,2.065474,1.736192,1.782930
2025-11-08 13:37:15.608,73.112,2.858395,1.770521,1.210308,0.209519,0,4,4.369766,4.365382,4.364601,3.291281,3.237341,3.482566,,,,3.274359,2.962760,3.136144,2.114416,1.807149,1.899590
2025-11-08 13:37:15.863,73.367,2.858395,1.770521,1.210308,0.000000,0,4,4.369766,4.365043,4.364601,3.152406,3.337158,3.467197,,,,3.274359,3.038053,3.136144,2.114416,1.847292,1.899590
2025-11-08 13:37:16.352,73.855,2.858395,1.770521,1.210308,0.735587,0,5,3.621856,3.998813,3.521697,2.391855,2.966100,2.482695,1.087334,1.725029,1.940130,3.143130,2.997099,2.943746,1.785276,1.699541,1.507054
2025-11-08 13:37:16.608,74.112,2.858395,1.770521,1.210308,0.376611,0,5,3.947224,3.955168,3.898308,3.206854,3.203142,3.511953,1.367735,1.903425,2.135835,2.549392,2.735865,2.395535,2.088517,1.723548,1.754824
2025-11-08 13:37:16.844,74.348,2.858395,1.770521,1.210308,0.000000,0,4,3.947224,3.930476,3.898308,3.206854,3.337246,3.511953,0.678662,1.657045,1.336067,,,,2.088517,1.737130,1.754824
2025-11-08 13:37:17.104,74.607,2.858395,1.770521,1.210308,0.610539,0,5,3.424964,3.698060,3.395275,2.210563,2.968752,2.488687,0.889423,1.720597,1.803390,3.033826,2.853206,3.006074,1.181953,1.411379,0.987000
2025-11-08 13:37:17.346,74.850,2.858395,1.770521,1.210308,0.000000,0,5,3.424964,3.566573,3.395275,2.210563,2.760280,2.488687,0.889423,1.756550,1.803390,2.265626,2.696134,2.491504,1.963816,1.538106,1.703202
2025-11-08 13:37:17.605,75.108,2.858395,1.770521,1.210308,0.257440,0,5,3.743092,3.603981,3.652716,2.108088,2.640687,2.484884,0.656739,1.625036,1.453702,2.989575,2.761259,2.846103,1.969117,1.597023,1.673780
2025-11-08 13:37:17.861,75.365,2.768168,2.045971,1.203710,0.000000,0,4,,,,2.108088,2.573028,2.484884,0.656739,1.550633,1.453702,2.989575,2.798103,2.846103,1.166353,1.334827,0.993245
2025-11-08 13:37:18.091,75.595,2.763676,2.207000,1.379855,0.174428,0,5,3.207067,3.423750,3.188949,1.606425,2.176224,1.659278,0.914402,1.584286,1.628130,2.938899,2.774224,2.743116,0.762269,1.212310,1.052698
2025-11-08 13:37:18.335,75.839,2.791782,2.213762,1.589858,0.091457,0,4,3.009358,3.233685,2.986074,,,,0.914402,1.603326,1.628130,2.938899,2.800431,2.834572,0.762269,1.142997,1.052698
2025-11-08 13:37:18.605,76.108,2.774587,2.259613,1.495577,0.301640,0,5,3.267939,3.257148,3.287714,1.871328,2.174876,2.173119,1.551577,1.558570,1.500263,3.313731,2.928818,3.096077,1.337346,1.241808,1.370536
2025-11-08 13:37:18.854,76.358,2.798311,2.249164,1.515756,0.000000,0,4,3.267939,3.270421,3.287714,1.410245,1.891186,1.521601,,,,3.313731,3.001451,3.096077,1.337346,1.297709,1.370536
2025-11-08 13:37:19.111,76.615,2.857281,2.232925,1.325802,0.352939,0,5,3.360421,3.316882,3.377410,2.205566,2.149116,2.485140,0.965794,1.607032,1.670168,3.750226,3.297698,3.683640,0.691404,1.176068,1.017597
2025-11-08 13:37:19.365,76.868,2.850124,2.253953,1.250707,0.000000,0,5,3.360421,3.343167,3.377410,2.205566,2.295037,2.485140,1.388739,1.766763,1.974857,3.141703,3.175727,3.016826,0.691404,1.107251,1.017597
2025-11-08 13:37:19.615,77.119,2.817861,2.337243,1.343348,0.470995,0,5,3.609417,3.430970,3.545358,2.488211,2.300550,2.307732,0.814784,1.650393,1.498787,2.281024,2.887524,2.512061,0.677943,1.272852,1.488592
2025-11-08 13:37:20.143,77.647,2.702180,2.366680,1.376320,0.420163,0,5,3.015680,3.205370,2.911463,2.129195,2.385760,2.496769,1.823518,1.826698,2.056385,2.182322,2.719480,2.500556,0.706596,1.184079,1.068429
2025-11-08 13:37:20.622,78.126,2.548851,2.304876,1.338040,0.361901,0,5,2.310495,2.828391,2.337272,1.811883,2.276808,2.134868,2.013168,1.893401,1.980299,2.117166,2.623616,2.498726,0.666219,1.308758,1.471186
2025-11-08 13:37:20.855,78.358,2.521703,2.354500,1.561830,0.021066,0,4,,,,1.811883,2.215169,2.134868,1.448086,1.940285,2.001365,2.117166,2.569381,2.498726,1.304412,1.390402,1.496765
2025-11-08 13:37:21.104,78.607,2.440923,2.340750,1.563603,0.236688,0,5,3.473499,2.995570,3.213367,2.193840,2.283081,2.371555,0.990673,1.932877,1.923225,1.479891,2.537417,2.495776,1.277290,1.219419,0.996666
2025-11-08 13:37:21.393,78.897,2.440923,2.340750,1.563603,0.000000,0,4,3.561902,3.220517,3.513572,,,,0.990673,1.928686,1.923225,1.479891,2.519334,2.495776,1.277290,1.122687,0.996666
2025-11-08 13:37:21.892,79.396,2.440923,2.340750,1.563603,0.236688,0,4,2.730895,2.922810,2.534965,,,,0.990673,1.926314,1.923225,1.475708,2.487183,2.445296,1.568806,1.206410,1.315482
2025-11-08 13:37:22.147,79.651,2.329109,2.301005,1.443597,0.048402,0,5,2.561327,2.737291,2.495600,2.543782,2.376371,2.497908,0.990673,1.924973,1.923225,2.177223,2.490012,2.493699,0.621354,1.118241,1.003377
2025-11-08 13:37:22.370,79.874,2.329109,2.301005,1.443597,0.000000,0,4,3.144460,2.915277,3.147154,,,,0.990673,1.924214,1.923225,2.177223,2.491613,2.493699,0.621354,1.068360,1.003377
2025-11-08 13:37:22.601,80.105,2.228100,2.272984,1.547145,0.027830,0,5,2.920344,2.925652,2.939168,2.479238,2.429821,2.499453,3.273430,2.429709,3.088254,2.124192,2.508649,2.521529,0.987915,1.042448,1.008689
2025-11-08 13:37:22.840,80.343,2.228100,2.272984,1.547145,0.000000,0,4,3.489201,3.128559,3.392900,,,,3.273430,2.715688,3.088254,2.124192,2.513426,2.521529,0.987915,1.027788,1.008689
2025-11-08 13:37:23.103,80.607,2.254783,2.341993,1.643674,0.091923,0,5,3.342169,3.211835,3.320326,2.352293,2.401391,2.364354,1.118435,2.060003,1.205793,2.565402,2.501233,2.470037,0.926838,1.059413,1.100613
2025-11-08 13:37:23.343,80.847,2.254783,2.341993,1.643674,0.000000,0,4,2.817972,3.018888,2.767521,,,,1.118435,1.689055,1.205793,2.565402,2.494015,2.470037,0.926838,1.077304,1.100613
2025-11-08 13:37:23.860,81.363,2.149382,2.323051,1.633163,0.287131,0,4,2.731811,2.872426,2.681618,2.805525,2.537347,2.714467,,,,2.174573,2.389569,2.135107,1.657209,1.212115,1.387744
2025-11-08 13:37:24.095,81.598,2.159398,2.371760,1.549913,0.391098,0,5,3.149864,2.997796,3.161126,2.738431,2.504906,2.462643,1.127815,1.816131,1.981682,2.407662,2.400755,2.418671,0.756151,1.118546,0.996646
2025-11-08 13:37:24.353,81.857,2.164957,2.431148,1.477492,0.000000,0,4,3.149864,3.068723,3.161126,2.841416,2.619415,2.768594,,,,2.407662,2.408241,2.418671,0.756151,1.065610,0.996646
2025-11-08 13:37:24.614,82.118,2.139345,2.395326,1.534793,0.379555,0,5,2.688273,2.890235,2.657705,2.315484,2.352437,2.004624,2.174986,2.039184,2.329772,1.508643,2.342807,2.255697,0.846286,1.200487,1.376201
2025-11-08 13:37:24.855,82.359,2.139345,2.395326,1.534793,0.000000,0,4,2.688273,2.789257,2.657705,2.315484,2.201396,2.004624,1.245890,2.030069,2.018196,,,,0.846286,1.276792,1.376201
2025-11-08 13:37:25.130,82.634,2.091913,2.404666,1.693908,0.518440,0,5,3.402532,3.033568,3.351850,3.083376,2.460890,2.798952,1.682705,2.250050,2.536635,1.089774,2.220192,2.059339,0.933364,1.345355,1.434678
2025-11-08 13:37:25.364,82.868,2.039396,2.449106,1.867847,0.000000,0,4,3.402532,3.171784,3.351850,3.083376,2.607696,2.798952,1.682705,2.374502,2.536635,1.099972,2.146107,2.049375,,,
2025-11-08 13:37:25.603,83.107,1.928773,2.491402,1.839691,0.429896,0,5,2.719167,2.938667,2.634967,3.350626,2.787945,3.022769,2.024794,2.253431,2.095702,1.093751,1.917506,1.619480,1.623561,1.348462,1.352509
2025-11-08 13:37:25.843,83.347,1.866552,2.588350,1.861991,0.000000,0,4,,,,3.350626,2.889919,3.022769,2.024794,2.184935,2.095702,1.093751,1.788102,1.619480,1.434823,1.262895,1.151420
2025-11-08 13:37:26.118,83.622,1.749159,2.607210,1.712056,0.122890,0,5,2.464665,2.748746,2.501321,3.275987,2.955153,3.040139,1.876232,2.101469,1.992732,0.374088,1.661516,1.496589,1.588485,1.293024,1.332276
2025-11-08 13:37:26.355,83.859,1.749159,2.607210,1.712056,0.000000,0,4,3.172705,2.929294,3.164508,,,,1.876232,2.054249,1.992732,0.374088,1.589896,1.496589,1.588485,1.310070,1.332276
2025-11-08 13:37:26.603,84.107,1.655231,2.640313,1.680149,0.290060,0,5,2.614245,2.751740,2.520426,2.968258,2.916961,2.867205,1.876232,2.027535,1.992732,0.162715,1.364430,1.070697,1.870824,1.445674,1.622337
2025-11-08 13:37:26.846,84.350,1.655231,2.640313,1.680149,0.058209,0,3,2.636474,2.676567,2.578635,,,,1.876232,2.012421,1.992732,0.162715,1.236874,1.070697,,,
2025-11-08 13:37:27.125,84.629,1.500661,2.634588,1.624241,0.376438,0,5,2.513499,2.560102,2.408374,3.587284,3.058825,3.243643,2.112788,2.209084,2.465291,0.209923,1.173099,1.090014,2.503715,1.764946,2.180885
2025-11-08 13:37:27.339,84.843,1.500661,2.634588,1.624241,0.025687,0,4,2.997937,2.663832,2.798969,,,,2.112788,2.320344,2.465291,0.209923,1.137018,1.090014,2.519418,1.956726,2.206572
2025-11-08 13:37:27.863,85.367,1.500661,2.634588,1.624241,0.114047,0,4,2.955010,2.764263,2.895102,3.861772,3.322917,3.666969,,,,0.083897,1.067081,0.975967,1.615912,1.691985,1.347086
2025-11-08 13:37:28.131,85.635,1.284705,2.723805,1.419338,0.559094,0,5,2.812975,2.774257,2.787277,4.456732,3.715116,4.226063,3.156190,2.557820,2.867198,0.493690,1.304262,1.613256,2.369020,1.827179,2.003308
2025-11-08 13:37:28.361,85.864,1.071597,2.815516,1.225168,0.000000,0,5,2.812975,2.779911,2.787277,4.456732,3.936999,4.226063,3.035464,2.675470,2.828742,0.030060,1.169964,0.995004,2.369020,1.903665,2.003308
2025-11-08 13:37:28.604,86.108,1.071597,2.815516,1.225168,0.328816,0,4,2.492296,2.658441,2.500193,3.523658,3.596429,3.152742,2.594977,2.599239,2.499926,,,,2.025299,1.834810,1.745108
2025-11-08 13:37:28.844,86.347,1.044399,2.786389,1.217530,0.000000,0,4,2.492296,2.589721,2.500193,3.523658,3.403754,3.152742,2.594977,2.556111,2.499926,0.657957,1.306603,1.484612,,,
2025-11-08 13:37:29.106,86.609,1.013471,2.764943,1.329698,0.410893,0,5,2.898930,2.729276,2.911086,3.704441,3.402887,3.401758,2.435505,2.545457,2.531577,0.022313,1.187276,1.031820,2.828371,2.123071,2.498611
2025-11-08 13:37:29.373,86.877,1.013471,2.764943,1.329698,0.000000,0,4,,,,3.704441,3.402397,3.401758,2.435505,2.539430,2.531577,0.022313,1.119768,1.031820,2.664208,2.280843,2.486384
2025-11-08 13:37:30.588,88.092,0.886036,2.790095,1.179021,0.493008,0,5,2.577232,2.594136,2.418078,4.418904,3.798341,4.314169,2.900157,2.595854,2.669363,0.100518,1.075935,1.018830,2.266750,2.137127,1.949897
2025-11-08 13:37:30.850,88.354,0.886036,2.790095,1.179021,0.000000,0,4,2.577232,2.517681,2.418078,4.418904,4.022344,4.314169,2.705711,2.556422,2.505050,,,,2.266750,2.055821,1.949897
2025-11-08 13:37:31.145,88.649,0.818515,2.839124,0.966290,0.015913,0,4,2.613634,2.495922,2.467574,3.851371,3.815962,3.547093,2.490362,2.531861,2.499864,0.333404,1.044226,1.002916,,,
2025-11-08 13:37:31.360,88.864,0.794556,2.854528,0.884193,0.000000,0,4,2.613634,2.483611,2.467574,3.851371,3.699203,3.547093,2.493421,2.518111,2.500197,0.364605,1.013638,0.973789,,,
2025-11-08 13:37:31.606,89.110,0.751192,2.907261,0.913708,0.338572,0,5,3.228989,2.797198,3.205732,4.241793,3.892207,4.143649,3.064830,2.657360,2.838770,0.439446,1.048366,1.093608,1.968199,1.897687,1.691673
2025-11-08 13:37:31.868,89.372,0.751192,2.907261,0.913708,0.000000,0,3,3.228989,2.974607,3.205732,4.241793,4.001398,4.143649,3.064830,2.736139,2.838770,,,,,,
2025-11-08 13:37:32.103,89.606,0.741328,3.052325,0.935347,0.151610,0,5,3.490833,3.140813,3.357341,4.424106,4.106897,4.244339,2.170604,2.627330,2.485577,0.293536,1.034679,1.016848,2.149696,1.881872,1.861269
2025-11-08 13:37:32.356,89.860,0.741328,3.052325,0.935347,0.000000,0,4,,,,4.424106,4.166582,4.244339,2.170604,2.565773,2.485577,0.293536,1.026935,1.016848,2.773309,2.148841,2.496642
2025-11-08 13:37:32.598,90.101,0.729111,3.059747,0.983285,0.316445,0,5,2.696327,2.898111,2.581926,3.848515,3.896783,3.545295,2.762302,2.578220,2.594436,0.069724,0.976953,0.911837,2.500657,2.162458,2.180198
2025-11-08 13:37:32.847,90.351,0.729111,3.059747,0.983285,0.000000,0,4,3.571487,3.129038,3.429884,,,,2.762302,2.585262,2.594436,0.069724,0.939871,0.911837,2.500657,2.170162,2.180198
2025-11-08 13:37:33.105,90.609,0.729111,3.059747,0.983285,0.091752,0,4,3.482062,3.230345,3.362324,4.064578,3.926171,3.964457,2.463342,2.549402,2.502684,,,,2.193234,2.037733,1.865208
2025-11-08 13:37:33.357,90.860,0.729111,3.059747,0.983285,0.000000,0,3,3.482062,3.287658,3.362324,3.721775,3.706890,3.421216,,,,,,,2.193234,1.962813,1.865208
2025-11-08 13:37:33.598,91.102,0.729111,3.059747,0.983285,0.141343,0,4,3.471765,3.258702,3.220980,3.874211,3.661330,3.601976,2.722536,2.497679,2.430296,,,,2.489542,2.065312,2.198847
2025-11-08 13:37:33.853,91.357,0.729111,3.059747,0.983285,0.000000,0,4,3.471765,3.242321,3.220980,3.874211,3.635555,3.601976,2.990599,2.584356,2.697276,,,,2.489542,2.123301,2.198847
2025-11-08 13:37:34.116,91.619,0.731958,3.091695,0.952545,0.627882,0,5,2.707237,2.930114,2.523377,4.682889,3.959367,4.381221,2.148886,2.546167,2.496415,0.470647,1.063801,1.300690,1.833708,1.883444,1.570965
2025-11-08 13:37:34.357,91.861,0.731958,3.091695,0.952545,0.000000,0,3,2.707237,2.753485,2.523377,4.682889,4.142561,4.381221,2.148886,2.524561,2.496415,,,,,,
2025-11-08 13:37:34.596,92.100,0.731958,3.091695,0.952545,0.168987,0,4,2.757302,2.726942,2.692363,3.516011,3.717705,3.164212,2.150413,2.510633,2.500104,,,,2.044877,1.820127,1.737639
2025-11-08 13:37:34.860,92.364,0.731958,3.091695,0.952545,0.168987,0,3,,,,3.516011,3.477346,3.164212,2.150413,2.506728,2.500104,,,,2.682867,2.108238,2.483581
2025-11-08 13:37:35.113,92.617,0.765266,3.049447,1.011385,0.295006,0,5,2.990086,2.840035,2.987369,4.133505,3.737096,4.075493,2.523705,2.504984,2.500522,0.433533,1.136070,1.242850,2.400019,2.095892,2.079809
2025-11-08 13:37:35.344,92.848,0.765266,3.049447,1.011385,0.000000,0,4,3.765728,3.187131,3.639319,,,,2.523705,2.503952,2.500522,0.433533,1.181375,1.242850,2.400019,2.088908,2.079809
2025-11-08 13:37:35.597,93.100,0.956761,3.014799,0.908564,0.220805,0,4,3.550787,3.287611,3.418514,4.122087,3.848005,3.992494,3.226545,2.649987,3.005773,,,,1.927006,1.888278,1.626902
2025-11-08 13:37:35.843,93.346,1.077042,3.041440,1.197079,0.000000,0,4,3.550787,3.344457,3.418514,3.540685,3.564176,3.194411,2.405935,2.592077,2.499323,,,,1.927006,1.774773,1.626902
2025-11-08 13:37:36.094,93.598,1.070024,3.046523,1.276764,0.562704,0,5,2.870584,3.117490,2.821802,4.022568,3.684847,3.842053,2.604766,2.554189,2.501398,0.557116,1.394860,1.676646,2.480264,1.954917,2.189605
2025-11-08 13:37:36.343,93.847,1.070024,3.046523,1.276764,0.000000,0,4,2.870584,2.989085,2.821802,4.022568,3.753115,3.842053,2.880784,2.566401,2.582658,,,,2.480264,2.056833,2.189605
2025-11-08 13:37:36.601,94.105,1.000643,3.004833,1.245901,0.186640,0,5,2.916265,2.852130,2.673709,3.806915,3.710687,3.655414,2.941861,2.630032,2.713507,0.089810,1.297500,1.170128,1.810461,1.847809,1.575497
2025-11-08 13:37:36.859,94.363,0.946344,2.979462,1.217617,0.000000,0,4,2.916265,2.774649,2.673709,3.806915,3.686684,3.655414,2.941861,2.666236,2.713507,0.124783,1.182944,1.033504,,,
2025-11-08 13:37:37.097,94.600,0.898350,3.069376,1.213203,0.703330,0,5,3.756143,3.146928,3.631923,4.664230,3.978532,4.358744,2.322427,2.593396,2.498433,0.083795,1.084389,0.955938,2.713966,2.133086,2.504737
2025-11-08 13:37:37.355,94.859,0.917134,3.262522,1.270077,0.000000,0,4,,,,4.664230,4.143642,4.358744,2.322427,2.552163,2.498433,0.083795,1.028612,0.955938,1.865725,1.900234,1.596881
2025-11-08 13:37:37.841,95.345,0.917134,3.262522,1.270077,0.795277,0,3,2.872318,2.995396,2.797985,,,,3.351349,2.914112,3.385685,,,,2.584981,2.113857,2.392159
2025-11-08 13:37:38.108,95.612,0.917134,3.262522,1.270077,0.130832,0,4,3.755634,3.286702,3.666209,4.474473,4.180237,4.227912,2.257069,2.732827,2.496649,,,,2.884450,2.281174,2.499151
2025-11-08 13:37:38.392,95.895,0.917134,3.262522,1.270077,0.000000,0,4,3.755634,3.451506,3.666209,3.746858,3.903765,3.543583,2.294183,2.630216,2.496536,,,,2.884450,2.375832,2.499151
2025-11-08 13:37:38.864,96.368,0.917134,3.262522,1.270077,0.252017,0,4,2.716108,3.030729,2.482550,4.094861,3.856793,3.795600,2.250340,2.574950,2.502949,,,,1.823105,2.019924,1.556256
2025-11-08 13:37:39.357,96.861,0.917134,3.262522,1.270077,0.566646,0,3,3.642556,3.235695,3.502721,3.563832,3.584149,3.228954,3.313519,2.772203,3.029181,,,,,,
2025-11-08 13:37:39.604,97.108,0.917134,3.262522,1.270077,0.512717,0,4,2.828371,3.030757,2.763769,3.937225,3.695429,3.840402,3.340132,2.932233,3.140717,,,,2.374935,2.041224,2.068973
2025-11-08 13:37:39.846,97.350,0.917134,3.262522,1.270077,0.000000,0,3,,,,3.937225,3.758385,3.840402,3.340132,3.022769,3.140717,,,,2.468742,2.091478,2.156947
2025-11-08 13:37:40.102,97.605,0.916515,3.190293,1.536474,0.342225,0,5,3.398656,3.200267,3.421101,3.695262,3.657201,3.525382,2.615983,2.797651,2.504373,0.305877,1.052570,1.083784,2.946139,2.268523,2.499173
2025-11-08 13:37:40.343,97.846,0.916515,3.190293,1.536474,0.000038,0,4,3.772154,3.383442,3.622077,,,,2.615983,2.670309,2.504411,0.305877,1.066125,1.083784,2.946139,2.368685,2.499173
2025-11-08 13:37:40.610,98.113,0.950439,3.183752,1.598384,0.385978,0,5,3.348491,3.296136,3.182396,4.037354,3.767572,3.911360,2.111363,2.579162,2.460418,0.690377,1.253842,1.498396,2.716720,2.423887,2.495803
2025-11-08 13:37:40.841,98.345,0.950439,3.183752,1.598384,0.000000,0,4,3.348491,3.246744,3.182396,4.239448,3.926698,4.134004,,,,0.690377,1.360042,1.498396,2.716720,2.455117,2.495803
2025-11-08 13:37:41.095,98.598,0.950439,3.183752,1.598384,0.285110,0,4,3.022818,3.088794,2.883021,3.801816,3.781275,3.591820,3.036586,2.651408,2.745528,,,,2.646976,2.469904,2.489169
2025-11-08 13:37:41.353,98.857,0.950439,3.183752,1.598384,0.000000,0,4,3.022818,2.999436,2.883021,3.801816,3.699002,3.591820,2.310599,2.584996,2.498476,,,,2.646976,2.478270,2.489169
2025-11-08 13:37:41.603,99.107,0.876150,3.117368,1.330856,0.285394,0,5,2.656156,2.825966,2.599973,4.287268,3.912666,4.191022,2.234026,2.546807,2.497055,0.532538,1.296188,1.213002,2.129610,2.234170,1.916163
2025-11-08 13:37:41.857,99.361,0.807413,3.122915,1.010779,0.000000,0,4,2.656156,2.727827,2.599973,4.287268,4.033545,4.191022,2.234026,2.525202,2.497055,0.596064,1.161017,0.984919,,,
2025-11-08 13:37:42.101,99.604,0.766902,3.161937,0.892303,0.046036,0,5,3.438221,2.974024,3.294764,4.316328,4.098018,4.182013,2.320797,2.489532,2.443063,0.015682,1.104537,1.030955,2.225048,2.084589,1.889719
2025-11-08 13:37:42.359,99.863,0.766902,3.161937,0.892303,0.000000,0,4,,,,4.316328,4.134494,4.182013,2.320797,2.469353,2.443063,0.015682,1.072583,1.030955,2.701833,2.262272,2.493753
2025-11-08 13:37:42.899,100.403,0.766902,3.161937,0.892303,0.112140,0,3,2.562551,2.755658,2.471176,,,,2.157960,2.370510,2.241740,,,,2.578661,2.314097,2.381612
2025-11-08 13:37:43.117,100.621,0.756037,3.208052,0.858811,0.194003,0,5,3.589942,3.078403,3.498868,4.132384,4.096246,4.046419,2.642902,2.439350,2.529032,0.321271,1.061927,1.048044,2.505551,2.259168,2.187609
2025-11-08 13:37:43.399,100.902,0.756037,3.208052,0.858811,0.000000,0,4,3.589942,3.260993,3.498868,4.602235,4.172548,4.271952,,,,0.321271,1.055898,1.048044,2.505551,2.228093,2.187609
2025-11-08 13:37:43.858,101.362,0.725427,3.192597,0.876650,0.314017,0,5,2.597829,2.955237,2.556906,3.935391,4.023933,3.830321,3.062892,2.614660,2.843049,0.068194,1.051722,1.046281,2.203024,2.084261,1.896880
2025-11-08 13:37:44.092,101.596,0.725427,3.192597,0.876650,0.346924,0,4,3.176490,3.030430,3.128390,4.399019,4.090510,4.177245,2.369433,2.564872,2.500010,,,,2.602111,2.259075,2.486817
2025-11-08 13:37:44.351,101.854,0.725427,3.192597,0.876650,0.025500,0,3,3.176490,3.072970,3.128390,,,,2.369433,2.536705,2.500010,0.247448,1.060433,1.071781,,,
2025-11-08 13:37:44.605,102.108,0.725427,3.192597,0.876650,0.025500,0,4,3.069313,3.059854,3.042767,4.245159,4.130898,4.183515,2.369433,2.520770,2.500010,,,,2.039370,2.138371,1.981121
2025-11-08 13:37:44.858,102.362,0.711057,3.268388,0.744584,0.020994,0,4,3.069313,3.052434,3.042767,4.663007,4.219424,4.334753,2.369433,2.511755,2.500010,0.312706,1.056244,1.050787,,,
2025-11-08 13:37:45.112,102.615,0.711057,3.268388,0.744584,0.026209,0,4,3.327384,3.125231,3.220069,4.449187,4.258125,4.308544,2.369433,2.506654,2.500010,,,,2.739253,2.296353,2.502168
2025-11-08 13:37:45.345,102.849,0.709281,3.349820,0.663827,0.000000,0,4,3.327384,3.166415,3.220069,4.449187,4.280020,4.308544,2.369433,2.503769,2.500010,0.243575,1.084845,1.106466,,,
2025-11-08 13:37:45.597,103.101,0.727238,3.415525,0.730296,0.082125,0,5,3.655505,3.333940,3.552188,4.358134,4.256743,4.226418,2.369433,2.502137,2.500010,0.068297,1.068842,1.041695,2.181917,2.156653,1.974655
2025-11-08 13:37:45.840,103.344,0.761455,3.482283,0.825460,0.000000,0,5,3.655505,3.428716,3.552188,4.358134,4.243574,4.226418,2.369433,2.501213,2.500010,0.301489,1.047512,0.992941,2.082095,2.091473,2.006559
2025-11-08 13:37:46.096,103.600,0.731434,3.461512,0.787718,0.073298,0,5,2.841117,3.172332,2.838320,4.366595,4.237115,4.228701,2.369433,2.500691,2.500010,0.017825,1.051845,1.066239,2.977239,2.262273,2.484786
2025-11-08 13:37:46.362,103.866,0.682261,3.413289,0.711493,0.000000,0,5,2.841117,3.027284,2.838320,4.366595,4.233462,4.228701,2.369433,2.500303,2.500010,0.314847,1.040433,0.995033,2.692552,2.356489,2.479231
2025-11-08 13:37:46.626,104.129,0.755197,3.395833,0.926362,0.336918,0,5,3.745030,3.296396,3.646987,3.777752,3.976829,3.642494,2.369433,2.500194,2.500010,0.071253,1.043292,1.056239,2.358417,2.263481,2.142313
2025-11-08 13:37:46.842,104.345,0.845410,3.367849,1.079068,0.250116,0,4,3.174541,3.234536,3.153948,3.777752,3.831641,3.642494,2.369433,2.500143,2.500010,0.271615,1.117595,1.306355,,,
